9023.830 0.000e+00
9035.990 0.000e+00
9059.706 0.000e+00
9059.713 0.000e+00
9063.721 0.000e+00
9065.135 0.000e+00
9065.345 0.000e+00
9069.246 0.000e+00
9075.811 0.000e+00
9101.820 0.000e+00
9108.650 0.000e+00
9111.810 0.000e+00
9115.760 0.000e+00
9125.471 0.000e+00
9128.090 0.000e+00
9132.130 0.000e+00
9148.360 0.000e+00
9151.300 0.000e+00
9153.400 0.000e+00
9154.950 0.000e+00
9155.770 0.000e+00
9163.650 0.000e+00
9164.200 0.000e+00
9167.720 0.000e+00
9181.240 0.000e+00
9184.070 0.000e+00
9190.710 0.000e+00
9201.002 0.000e+00
9201.294 0.000e+00
9211.060 0.000e+00
9222.360 0.000e+00
9223.076 0.000e+00
9223.260 0.000e+00
9223.689 0.000e+00
9244.770 0.000e+00
9251.810 0.000e+00
9262.620 0.000e+00
9312.810 0.000e+00
9317.020 0.000e+00
9330.660 0.000e+00
9333.900 0.000e+00
9337.420 0.000e+00
9337.586 0.000e+00
9364.851 0.000e+00
9365.041 0.000e+00
9373.460 0.000e+00
9376.810 0.000e+00
9379.611 0.000e+00
9379.802 0.000e+00
9380.210 0.000e+00
9380.245 0.000e+00
9398.200 0.000e+00
9405.160 0.000e+00
9405.331 0.000e+00
9411.175 0.000e+00
9411.401 0.000e+00
9420.370 0.000e+00
9420.510 0.000e+00
9461.452 0.000e+00
9461.653 0.000e+00
9480.932 0.000e+00
9481.242 0.000e+00
9555.970 0.000e+00
9564.228 0.000e+00
9592.250 0.000e+00
9599.400 0.000e+00
9599.840 0.000e+00
9600.400 0.000e+00
9601.600 0.000e+00
9603.000 0.000e+00
9604.300 0.000e+00
9605.600 0.000e+00
9606.900 0.000e+00
9608.500 0.000e+00
9610.100 0.000e+00
9611.800 0.000e+00
9613.500 0.000e+00
9615.500 0.000e+00
9617.500 0.000e+00
9619.500 0.000e+00
9622.000 0.000e+00
9624.400 0.000e+00
9626.800 0.000e+00
9630.000 0.000e+00
9633.000 0.000e+00
9636.400 0.000e+00
9639.900 0.000e+00
9643.800 0.000e+00
9648.100 0.000e+00
9652.800 0.000e+00
9657.700 0.000e+00
9659.300 0.000e+00
9660.435 0.000e+00
9663.300 0.000e+00
9665.100 0.000e+00
9669.300 0.000e+00
9669.603 0.000e+00
9669.612 0.000e+00
9671.500 0.000e+00
9675.789 0.000e+00
9676.000 0.000e+00
9676.027 0.000e+00
9678.500 0.000e+00
9683.300 0.000e+00
9685.510 0.000e+00
9686.200 0.000e+00
9691.300 0.000e+00
9694.600 0.000e+00
9700.400 0.000e+00
9704.000 0.000e+00
